Source,Word,Count
P,יִסְכָּֽה,1
P,וַתְּהִ֥י,2
P,שָׂרַ֖י,1
P,עֲקָרָ֑ה,1
P,אֵ֥ין,6
P,לָ֖הּ,5
P,וָלָֽד,1
P,תֶּ֜רַח,1
P,אַבְרָ֣ם,2
P,בְּנ֗וֹ,2
P,ל֤וֹט,1
P,בֶּן,197
P,הָרָן֙,1
P,בְּנ֔וֹ,5
P,וְאֵת֙,48
P,שָׂרַ֣י,3
P,כַּלָּת֔וֹ,2
P,אֵ֖שֶׁת,1
P,בְּנ֑וֹ,4
P,וַיֵּצְא֨וּ,1
P,אִתָּ֜ם,1
P,מֵא֣וּר,1
P,כַּשְׂדִּ֗ים,1
P,לָלֶ֨כֶת֙,2
P,אַ֣רְצָה,3
P,כְּנַ֔עַן,9
P,חָרָ֖ן,1
P,וַיֵּ֥שְׁבוּ,1
P,שָֽׁם,4
P,וַיִּקַּ֣ח,6
P,אַבְרָם֩,1
P,שָׂרַ֨י,1
P,אִשְׁתּ֜וֹ,1
P,ל֣וֹט,1
P,אָחִ֗יו,1
P,רְכוּשָׁם֙,3
P,רָכָ֔שׁוּ,1
P,הַנֶּ֖פֶשׁ,1
P,עָשׂ֣וּ,3
P,בְחָרָ֑ן,1
P,וַיֵּצְא֗וּ,1
P,וַיָּבֹ֖אוּ,2
P,אַ֥רְצָה,3
P,כְּנָֽעַן,13
P,וְלֹא,27
P,נָשָׂ֥א,2
P,לָשֶׁ֣בֶת,2
P,יַחְדָּ֑ו,2
P,הָיָ֤ה,1
P,רָ֔ב,1
P,וְלֹ֥א,21
P,יָֽכְל֖וּ,1
P,לָשֶׁ֥בֶת,2
P,יַחְדָּֽו,1
P,אַבְרָ֖ם,3
P,יָשַׁ֣ב,1
P,בְּאֶֽרֶץ,1
P,כְּנָ֑עַן,12
P,וְל֗וֹט,1
P,יָשַׁב֙,1
P,בְּעָרֵ֣י,2
P,הַכִּכָּ֔ר,2
P,וַיֶּאֱהַ֖ל,1
P,סְדֹֽם,1
P,וַתִּקַּ֞ח,1
P,אַבְרָ֗ם,2
P,הָגָ֤ר,1
P,הַמִּצְרִית֙,1
P,שִׁפְחָתָ֔הּ,1
P,מִקֵּץ֙,2
P,עֶ֣שֶׂר,4
P,שָׁנִ֔ים,5
P,לְשֶׁ֥בֶת,1
P,בְּאֶ֣רֶץ,20
P,וַתִּתֵּ֥ן,1
P,לְאַבְרָ֥ם,1
P,אִישָׁ֖הּ,3
P,ל֥וֹ,15
P,לְאִשָּֽׁה,3
P,וַתֵּ֧לֶד,3
P,הָגָ֛ר,1
P,לְאַבְרָ֖ם,1
P,בֵּ֑ן,3
P,שֶׁם,2
P,בְּנ֛וֹ,1
P,יָלְדָ֥ה,2
P,הָגָ֖ר,1
P,יִשְׁמָעֵֽאל,1
P,וְאַבְרָ֕ם,1
P,שְׁמֹנִ֥ים,1
P,שָׁנָ֖ה,29
P,וְשֵׁ֣שׁ,10
P,שָׁנִ֑ים,4
P,בְּלֶֽדֶת,1
P,הָגָ֥ר,1
P,יִשְׁמָעֵ֖אל,3
P,לְאַבְרָֽם,1
P,וַיְהִ֣י,7
P,אַבְרָ֔ם,1
P,תִּשְׁעִ֥ים,3
P,וְתֵ֣שַׁע,1
P,וַיֵּרָ֨א,2
P,יְהוָ֜ה,15
P,אֵלָיו֙,4
P,אֲנִי,1
P,אֵ֣ל,2
P,שַׁדַּ֔י,1
P,הִתְהַלֵּ֥ךְ,1
P,לְפָנַ֖י,1
P,וֶהְיֵ֥ה,1
P,תָמִֽים,1
P,וְאֶתְּנָ֥ה,1
P,בְרִיתִ֖י,2
P,בֵּינִ֣י,2
P,וּבֵינֶ֑ךָ,1
P,וְאַרְבֶּ֥ה,1
P,אוֹתְךָ֖,2
P,בִּמְאֹ֥ד,1
P,מְאֹֽד,3
P,וַיִּפֹּ֥ל,2
P,פָּנָ֑יו,2
P,אִתּ֛וֹ,2
P,אֲנִ֕י,1
P,הִנֵּ֥ה,3
P,וְהָיִ֕יתָ,1
P,לְאַ֖ב,1
P,הֲמ֥וֹן,2
P,גּוֹיִֽם,1
P,יִקָּרֵ֥א,1
P,שִׁמְךָ֖,1
P,אַבְרָ֑ם,1
P,וְהָיָ֤ה,8
P,שִׁמְךָ֙,1
P,אַבְרָהָ֔ם,8
P,כִּ֛י,20
P,אַב,1
P,גּוֹיִ֖ם,2
P,נְתַתִּֽיךָ,1
P,וְהִפְרֵתִ֤י,1
P,אֹֽתְךָ֙,1
P,בִּמְאֹ֣ד,3
P,מְאֹ֔ד,3
P,וּנְתַתִּ֖יךָ,2
P,לְגוֹיִ֑ם,1
P,וּמְלָכִ֖ים,2
P,מִמְּךָ֥,1
P,יֵצֵֽאוּ,2
P,וַהֲקִמֹתִ֨י,2
P,בְּרִיתִ֜י,1
P,וּבֵינֶ֗ךָ,1
P,וּבֵ֨ין,1
P,זַרְעֲךָ֧,1
P,אַחֲרֶ֛יךָ,1
P,לְדֹרֹתָ֖ם,2
P,לִבְרִ֣ית,1
P,עוֹלָ֑ם,8
P,לִהְי֤וֹת,1
P,לֵֽאלֹהִ֔ים,1
P,וּֽלְזַרְעֲךָ֖,1
P,אַחֲרֶֽיךָ,1
P,וְנָתַתִּ֣י,2
P,לְ֠ךָ,2
P,וּלְזַרְעֲךָ֨,1
P,אַחֲרֶ֜יךָ,1
P,אֵ֣ת,18
P,אֶ֣רֶץ,15
P,מְגֻרֶ֗יךָ,1
P,אֵ֚ת,29
P,לַאֲחֻזַּ֖ת,1
P,וְהָיִ֥יתִי,4
P,לֵאלֹהִֽים,3
P,וְאַתָּ֖ה,1
P,בְּרִיתִ֣י,1
P,תִשְׁמֹ֑ר,1
P,אַתָּ֛ה,1
P,וְזַרְעֲךָ֥,1
P,אַֽחֲרֶ֖יךָ,1
P,לְדֹרֹתָֽם,6
P,זֹ֣את,13
P,בְּרִיתִ֞י,1
P,תִּשְׁמְר֗וּ,1
P,זַרְעֲךָ֖,1
P,אַחֲרֶ֑יךָ,1
P,הִמּ֥וֹל,1
P,זָכָֽר,2
P,וּנְמַלְתֶּ֕ם,1
P,אֵ֖ת,35
P,בְּשַׂ֣ר,6
P,עׇרְלַתְכֶ֑ם,1
P,וְהָיָה֙,4
P,וּבֵינֵיכֶֽם,1
P,וּבֶן,2
P,שְׁמֹנַ֣ת,3
P,יָמִ֗ים,4
P,יִמּ֥וֹל,1
P,לָכֶ֛ם,11
P,זָכָ֖ר,5
P,לְדֹרֹתֵיכֶ֑ם,3
P,יְלִ֣יד,2
P,בָּ֔יִת,2
P,וּמִקְנַת,2
P,כֶּ֨סֶף֙,2
P,מִכֹּ֣ל,1
P,נֵכָ֔ר,1
P,אֲשֶׁ֛ר,12
P,מִֽזַּרְעֲךָ֖,1
P,הֽוּא,36
P,הִמּ֧וֹל,2
P,יִמּ֛וֹל,1
P,יְלִ֥יד,1
P,בֵּֽיתְךָ֖,1
P,וּמִקְנַ֣ת,1
P,כַּסְפֶּ֑ךָ,1
P,וְהָיְתָ֧ה,2
P,בְרִיתִ֛י,1
P,בִּבְשַׂרְכֶ֖ם,1
P,לִבְרִ֥ית,2
P,וְעָרֵ֣ל,1
P,זָכָ֗ר,4
P,לֹֽא,52
P,יִמּוֹל֙,1
P,עׇרְלָת֔וֹ,1
P,וְנִכְרְתָ֛ה,10
P,הַנֶּ֥פֶשׁ,12
P,הַהִ֖וא,10
P,מֵעַמֶּ֑יהָ,1
P,הֵפַֽר,1
P,אִשְׁתְּךָ֔,1
P,לֹא,66
P,תִקְרָ֥א,1
P,שְׁמָ֖הּ,1
P,שָׂרָ֑י,1
P,כִּ֥י,31
P,שָׂרָ֖ה,2
P,שְׁמָֽהּ,1
P,וּבֵרַכְתִּ֣י,1
P,אֹתָ֔הּ,13
P,וְגַ֨ם,2
P,נָתַ֧תִּי,2
P,מִמֶּ֛נָּה,4
P,לְךָ֖,10
P,וּבֵֽרַכְתִּ֨יהָ֙,1
P,וְהָֽיְתָ֣ה,1
P,לְגוֹיִ֔ם,1
P,מַלְכֵ֥י,1
P,עַמִּ֖ים,1
P,מִמֶּ֥נָּה,3
P,יִהְיֽוּ,5
P,וַיִּפֹּ֧ל,1
P,אַבְרָהָ֛ם,4
P,פָּנָ֖יו,3
P,וַיִּצְחָ֑ק,1
P,בְּלִבּ֗וֹ,1
P,הַלְּבֶ֤ן,1
P,מֵאָֽה,1
P,יִוָּלֵ֔ד,2
P,וְאִ֨ם,10
P,שָׂרָ֔ה,2
P,הֲבַת,1
P,תֵּלֵֽד,1
P,אַבְרָהָ֖ם,8
P,ל֥וּ,1
P,יִחְיֶ֥ה,1
P,לְפָנֶֽיךָ,1
P,אֲבָל֙,1
P,שָׂרָ֣ה,3
P,אִשְׁתְּךָ֗,1
P,יֹלֶ֤דֶת,1
P,בֵּ֔ן,1
P,וְקָרָ֥אתָ,1
P,שְׁמ֖וֹ,4
P,יִצְחָ֑ק,3
P,בְּרִיתִ֥י,1
P,עוֹלָ֖ם,8
P,לְזַרְע֥וֹ,1
P,אַחֲרָֽיו,2
P,וּֽלְיִשְׁמָעֵאל֮,1
P,שְׁמַעְתִּיךָ֒,1
P,הִנֵּ֣ה,2
P,בֵּרַ֣כְתִּי,1
P,אֹת֗וֹ,11
P,וְהִפְרֵיתִ֥י,1
P,וְהִרְבֵּיתִ֥י,1
P,שְׁנֵים,4
P,עָשָׂ֤ר,1
P,נְשִׂיאִם֙,1
P,יוֹלִ֔יד,1
P,וּנְתַתִּ֖יו,1
P,לְג֥וֹי,1
P,גָּדֽוֹל,1
P,אָקִ֣ים,1
P,תֵּלֵ֨ד,1
P,לְךָ֤,2
P,שָׂרָה֙,1
P,לַמּוֹעֵ֣ד,1
P,הַזֶּ֔ה,12
P,בַּשָּׁנָ֖ה,2
P,הָאַחֶֽרֶת,1
P,וַיְכַ֖ל,1
P,לְדַבֵּ֣ר,3
P,אִתּ֑וֹ,5
P,וַיַּ֣עַל,3
P,מֵעַ֖ל,7
P,אַבְרָהָֽם,1
P,אַבְרָהָ֜ם,5
P,יִשְׁמָעֵ֣אל,1
P,יְלִידֵ֤י,1
P,בֵיתוֹ֙,2
P,מִקְנַ֣ת,1
P,כַּסְפּ֔וֹ,2
P,זָכָ֕ר,1
P,בְּאַנְשֵׁ֖י,1
P,בֵּ֣ית,4
P,אַבְרָהָ֑ם,3
P,וַיָּ֜מׇל,1
P,עׇרְלָתָ֗ם,1
P,בְּעֶ֨צֶם֙,4
P,הַיּ֣וֹם,9
P,כַּאֲשֶׁ֛ר,40
P,דִּבֶּ֥ר,9
P,אֱלֹהִֽים,4
P,וְאַ֨בְרָהָ֔ם,1
P,וָתֵ֖שַׁע,1
P,שָׁנָ֑ה,14
P,בְּהִמֹּל֖וֹ,1
P,בְּשַׂ֥ר,3
P,עׇרְלָתֽוֹ,3
P,וְיִשְׁמָעֵ֣אל,1
P,שְׁלֹ֥שׁ,1
P,עֶשְׂרֵ֖ה,10
P,בְּהִ֨מֹּל֔וֹ,1
P,נִמּ֖וֹל,1
P,וְיִשְׁמָעֵ֖אל,1
P,בְּנֽוֹ,2
P,אַנְשֵׁ֤י,2
P,כֶּ֖סֶף,2
P,מֵאֵ֣ת,7
P,נֵכָ֑ר,1
P,נִמֹּ֖לוּ,1
P,וַיְהִ֗י,10
P,בְּשַׁחֵ֤ת,1
P,עָרֵ֣י,4
P,וַיִּזְכֹּ֥ר,1
P,וַיְשַׁלַּ֤ח,1
P,לוֹט֙,1
P,מִתּ֣וֹךְ,4
P,הַהֲפֵכָ֔ה,1
P,בַּהֲפֹךְ֙,1
P,הֶ֣עָרִ֔ים,1
P,יָשַׁ֥ב,1
P,בָּהֵ֖ן,3
P,לֽוֹט,1
P,אֶֽת,51
P,בְּנ֧וֹ,1
P,הַנּֽוֹלַד,1
P,ל֛וֹ,11
P,יָלְדָה,1
P,לּ֥וֹ,2
P,יִצְחָֽק,1
P,וַיָּ֤מׇל,1
P,אַבְרָהָם֙,3
P,יִצְחָ֣ק,3
P,שְׁמֹנַ֖ת,1
P,יָמִ֑ים,6
P,וְאַבְרָהָ֖ם,1
P,מְאַ֣ת,3
P,בְּהִוָּ֣לֶד,1
P,ל֔וֹ,15
P,יִצְחָ֥ק,5
P,וַיִּהְיוּ֙,1
P,חַיֵּ֣י,5
P,מֵאָ֥ה,1
P,שָׁנָ֛ה,9
P,וְעֶשְׂרִ֥ים,1
P,וְשֶׁ֣בַע,2
P,שְׁנֵ֖י,11
P,חַיֵּ֥י,2
P,שָׂרָֽה,1
P,וַתָּ֣מׇת,1
P,שָׂרָ֗ה,1
P,בְּקִרְיַ֥ת אַרְבַּ֛ע,1
P,הִ֥וא,2
P,חֶבְר֖וֹן,2
P,וַיָּבֹא֙,1
P,לִסְפֹּ֥ד,1
P,לְשָׂרָ֖ה,1
P,וְלִבְכֹּתָֽהּ,1
P,וַיָּ֨קׇם֙,2
P,מֵת֑וֹ,1
P,חֵ֖ת,1
P,גֵּר,1
P,וְתוֹשָׁ֥ב,1
P,אָנֹכִ֖י,1
P,עִמָּכֶ֑ם,1
P,תְּנ֨וּ,1
P,לִ֤י,4
P,אֲחֻזַּת,1
P,קֶ֨בֶר֙,1
P,עִמָּכֶ֔ם,2
P,וְאֶקְבְּרָ֥ה,2
P,מֵתִ֖י,2
P,מִלְּפָנָֽי,1
P,וַיַּעֲנ֧וּ,1
P,חֵ֛ת,1
P,לֵאמֹ֥ר,3
P,לֽוֹ,17
P,שְׁמָעֵ֣נוּ,1
P,אֲדֹנִ֗י,1
P,נְשִׂ֨יא,1
P,אַתָּה֙,5
P,בְּתוֹכֵ֔נוּ,1
P,בְּמִבְחַ֣ר,1
P,קְבָרֵ֔ינוּ,1
P,קְבֹ֖ר,1
P,מֵתֶ֑ךָ,1
P,מִמֶּ֔נּוּ,7
P,קִבְר֛וֹ,1
P,יִכְלֶ֥ה,1
P,מִמְּךָ֖,1
P,מִקְּבֹ֥ר,1
P,מֵתֶֽךָ,2
P,וַיָּ֧קׇם,1
P,וַיִּשְׁתַּ֥חוּ,1
P,לְעַם,1
P,לִבְנֵי,4
P,חֵֽת,3
P,אִם,33
P,יֵ֣שׁ,1
P,נַפְשְׁכֶ֗ם,1
P,לִקְבֹּ֤ר,1
P,מֵתִי֙,1
P,מִלְּפָנַ֔י,1
P,שְׁמָע֕וּנִי,1
P,וּפִגְעוּ,1
P,לִ֖י,9
P,בְּעֶפְר֥וֹן,1
P,צֹֽחַר,1
P,וְיִתֶּן,1
P,לִ֗י,1
P,מְעָרַ֤ת,1
P,הַמַּכְפֵּלָה֙,1
P,בִּקְצֵ֣ה,3
P,שָׂדֵ֑הוּ,2
P,בְּכֶ֨סֶף,1
P,מָלֵ֜א,1
P,יִתְּנֶ֥נָּה,1
P,לִ֛י,1
P,בְּתוֹכְכֶ֖ם,2
P,לַאֲחֻזַּת,4
P,קָֽבֶר,2
P,וְעֶפְר֥וֹן,1
P,יֹשֵׁ֖ב,1
P,חֵ֑ת,5
P,וַיַּעַן֩,1
P,עֶפְר֨וֹן,1
P,הַחִתִּ֤י,1
P,בְּאׇזְנֵ֣י,2
P,חֵ֔ת,1
P,לְכֹ֛ל,2
P,בָּאֵ֥י,2
P,שַֽׁעַר,2
P,עִיר֖וֹ,1
P,אֲדֹנִ֣י,2
P,שְׁמָעֵ֔נִי,2
P,הַשָּׂדֶה֙,4
P,נָתַ֣תִּי,3
P,לָ֔ךְ,1
P,וְהַמְּעָרָ֥ה,2
P,לְךָ֣,7
P,נְתַתִּ֑יהָ,1
P,לְעֵינֵ֧י,1
P,עַמִּ֛י,1
P,נְתַתִּ֥יהָ,1
P,לָּ֖ךְ,1
P,קְבֹ֥ר,1
P,וַיִּשְׁתַּ֨חוּ֙,1
P,לִפְנֵ֖י,16
P,עַ֥ם,4
P,וַיְדַבֵּ֨ר,8
P,עֶפְר֜וֹן,1
P,בְּאׇזְנֵ֤י,1
P,עַם,1
P,לֵאמֹ֔ר,13
P,אַ֛ךְ,1
P,אַתָּ֥ה,5
P,ל֖וּ,1
P,שְׁמָעֵ֑נִי,1
P,נָתַ֜תִּי,1
P,כֶּ֤סֶף,2
P,קַ֣ח,5
P,מִמֶּ֔נִּי,1
P,שָֽׁמָּה,4
P,וַיַּ֧עַן,1
P,עֶפְר֛וֹן,1
P,אֶרֶץ֩,1
P,אַרְבַּ֨ע,1
P,מֵאֹ֧ת,1
P,שֶֽׁקֶל,1
P,כֶּ֛סֶף,2
P,בֵּינִ֥י,1
P,וּבֵֽינְךָ֖,1
P,מַה,7
P,הִ֑וא,14
P,מֵתְךָ֖,1
P,קְבֹֽר,1
P,וַיִּשְׁמַ֣ע,4
P,אַבְרָהָם֮,1
P,עֶפְרוֹן֒,1
P,וַיִּשְׁקֹ֤ל,1
P,לְעֶפְרֹ֔ן,1
P,הַכֶּ֕סֶף,1
P,דִּבֶּ֖ר,1
P,אַרְבַּ֤ע,1
P,מֵאוֹת֙,1
P,שֶׁ֣קֶל,1
P,כֶּ֔סֶף,21
P,עֹבֵ֖ר,1
P,לַסֹּחֵֽר,1
P,וַיָּ֣קׇם,1
P,שְׂדֵ֣ה,3
P,עֶפְר֗וֹן,1
P,בַּמַּכְפֵּלָ֔ה,1
P,מַמְרֵ֑א,1
P,וְהַמְּעָרָ֣ה,1
P,בּ֔וֹ,5
P,הָעֵץ֙,1
P,בַּשָּׂדֶ֔ה,1
P,גְּבֻל֖וֹ,1
P,סָבִֽיב,27
P,לְאַבְרָהָ֥ם,4
P,לְמִקְנָ֖ה,1
P,לְעֵינֵ֣י,3
P,בְּכֹ֖ל,11
P,עִירֽוֹ,1
P,וְאַחֲרֵי,6
P,כֵן֩,2
P,קָבַ֨ר,1
P,אִשְׁתּ֗וֹ,1
P,מְעָרַ֞ת,1
P,שְׂדֵ֧ה,1
P,הַמַּכְפֵּלָ֛ה,2
P,מַמְרֵ֖א,3
P,הִ֣וא,3
P,חֶבְר֑וֹן,1
P,בְּאֶ֖רֶץ,3
P,וַיָּ֨קׇם,1
P,הַשָּׂדֶ֜ה,3
P,וְהַמְּעָרָ֧ה,1
P,בּ֛וֹ,4
P,לְאַבְרָהָ֖ם,1
P,קָ֑בֶר,1
P,מֵאֵ֖ת,9
P,וְאֵ֗לֶּה,5
P,יְמֵ֛י,1
P,שְׁנֵֽי,5
P,חָ֑י,1
P,מְאַ֥ת,4
P,וְשִׁבְעִ֥ים,2
P,וְחָמֵ֥שׁ,1
P,שָׁנִֽים,1
P,וַיִּגְוַ֨ע,2
P,וַיָּ֧מׇת,2
P,בְּשֵׂיבָ֥ה,1
P,טוֹבָ֖ה,1
P,זָקֵ֣ן,1
P,וְשָׂבֵ֑עַ,1
P,וַיֵּאָ֖סֶף,2
P,עַמָּֽיו,3
P,וַיִּקְבְּר֨וּ,1
P,אֹת֜וֹ,9
P,יִצְחָ֤ק,2
P,וְיִשְׁמָעֵאל֙,1
P,בָּנָ֔יו,4
P,מְעָרַ֖ת,1
P,הַמַּכְפֵּלָ֑ה,2
P,שְׂדֵ֞ה,1
P,עֶפְרֹ֤ן,1
P,צֹ֨חַר֙,1
P,הַֽחִתִּ֔י,2
P,מַמְרֵֽא,2
P,הַשָּׂדֶ֛ה,2
P,קָנָ֥ה,1
P,שָׁ֛מָּה,3
P,קֻבַּ֥ר,1
P,וְשָׂרָ֥ה,1
P,אִשְׁתּֽוֹ,1
P,אַחֲרֵי֙,1
P,מ֣וֹת,7
P,וַיְבָ֥רֶךְ,2
P,וַיֵּ֣שֶׁב,2
P,יִצְחָ֔ק,3
P,עִם,4
P,בְּאֵ֥ר,1
P,לַחַ֖י רֹאִֽי,1
P,שְׁמוֹת֙,2
P,יִשְׁמָעֵ֔אל,2
P,בִּשְׁמֹתָ֖ם,1
P,לְתוֹלְדֹתָ֑ם,1
P,בְּכֹ֤ר,2
P,יִשְׁמָעֵאל֙,2
P,נְבָיֹ֔ת,1
P,וְקֵדָ֥ר,1
P,וְאַדְבְּאֵ֖ל,1
P,וּמִבְשָֽׂם,1
P,וּמִשְׁמָ֥ע,1
P,וְדוּמָ֖ה,1
P,וּמַשָּֽׂא,1
P,חֲדַ֣ד,1
P,וְתֵימָ֔א,1
P,יְט֥וּר,1
P,נָפִ֖ישׁ,1
P,וָקֵֽדְמָה,1
P,הֵ֞ם,1
P,בְּנֵ֤י,20
P,וְאֵ֣לֶּה,2
P,שְׁמֹתָ֔ם,1
P,בְּחַצְרֵיהֶ֖ם,1
P,וּבְטִֽירֹתָ֑ם,1
P,נְשִׂיאִ֖ם,1
P,לְאֻמֹּתָֽם,1
P,שְׁנֵי֙,4
P,וַיִּגְוַ֣ע,1
P,וַיָּ֔מׇת,1
P,וַיִּשְׁכְּנ֨וּ,1
P,מֵֽחֲוִילָ֜ה,1
P,שׁ֗וּר,1
P,מִצְרַ֔יִם,16
P,בֹּאֲכָ֖ה,1
P,אַשּׁ֑וּרָה,1
P,אֶחָ֖יו,1
P,נָפָֽל,1
P,וַיְהִ֤י,4
P,יִצְחָק֙,2
P,אַרְבָּעִ֣ים,6
P,שָׁנָ֔ה,13
P,בְּקַחְתּ֣וֹ,1
P,רִבְקָ֗ה,1
P,בְּתוּאֵל֙,2
P,הָֽאֲרַמִּ֔י,2
P,מִפַּדַּ֖ן,1
P,אֲח֛וֹת,1
P,לָבָ֥ן,1
P,הָאֲרַמִּ֖י,1
P,עֵשָׂו֙,2
P,וַיִּקַּ֤ח,4
P,אִשָּׁה֙,2
P,יְהוּדִ֔ית,1
P,בְּאֵרִ֖י,1
P,הַֽחִתִּ֑י,1
P,בָּ֣שְׂמַ֔ת,1
P,אֵילֹ֖ן,1
P,הַֽחִתִּֽי,2
P,וַתִּהְיֶ֖יןָ,1
P,מֹ֣רַת,1
P,ר֑וּחַ,1
P,לְיִצְחָ֖ק,3
P,וּלְרִבְקָֽה,1
P,וַתֹּ֤אמֶר,1
P,רִבְקָה֙,1
P,קַ֣צְתִּי,1
P,בְחַיַּ֔י,1
P,מִפְּנֵ֖י,4
P,בְּנ֣וֹת,6
P,לֹקֵ֣חַ,1
P,יַ֠עֲקֹב,1
P,אִשָּׁ֨ה,2
P,מִבְּנֽוֹת,1
P,חֵ֤ת,1
P,כָּאֵ֨לֶּה֙,1
P,מִבְּנ֣וֹת,2
P,לָ֥מָּה,1
P,לִּ֖י,1
P,וַיִּקְרָ֥א,4
P,יִצְחָ֛ק,1
P,אֶֽל,32
P,יַעֲקֹ֖ב,6
P,וַיְצַוֵּ֨הוּ֙,1
P,תִקַּ֥ח,2
P,אִשָּׁ֖ה,7
P,מִבְּנ֥וֹת,3
P,ק֥וּם,1
P,לֵךְ֙,1
P,פַּדֶּ֣נָֽה,3
P,אֲרָ֔ם,3
P,בֵּ֥יתָה,1
P,בְתוּאֵ֖ל,1
P,אֲבִ֣י,2
P,אִמֶּ֑ךָ,2
P,וְקַח,1
P,מִשָּׁם֙,1
P,אִשָּׁ֔ה,4
P,לָבָ֖ן,4
P,אֲחִ֥י,1
P,אִמֶּֽךָ,1
P,וְאֵ֤ל,1
P,שַׁדַּי֙,2
P,יְבָרֵ֣ךְ,1
P,אֹֽתְךָ֔,2
P,וְיַפְרְךָ֖,1
P,וְיַרְבֶּ֑ךָ,1
P,וְהָיִ֖יתָ,1
P,לִקְהַ֥ל,1
P,עַמִּֽים,1
P,וְיִֽתֶּן,1
P,בִּרְכַּ֣ת,1
P,וּלְזַרְעֲךָ֣,1
P,לְרִשְׁתְּךָ֙,1
P,מְגֻרֶ֔יךָ,1
P,נָתַ֥ן,5
P,לְאַבְרָהָֽם,1
P,וַיִּשְׁלַ֤ח,1
P,יַעֲקֹ֔ב,4
P,וַיֵּ֖לֶךְ,2
P,לָבָ֤ן,1
P,אֲחִ֣י,1
P,רִבְקָ֔ה,1
P,אֵ֥ם,1
P,וְעֵשָֽׂו,1
P,וַיַּ֣רְא,2
P,עֵשָׂ֗ו,1
P,בֵרַ֣ךְ,1
P,יִצְחָק֮,1
P,יַעֲקֹב֒,1
P,וְשִׁלַּ֤ח,1
P,אֹתוֹ֙,21
P,לָקַֽחַת,1
P,מִשָּׁ֖ם,1
P,אִשָּׁ֑ה,2
P,בְּבָרֲכ֣וֹ,1
P,אֹת֔וֹ,23
P,וַיְצַ֤ו,3
P,עָלָיו֙,11
P,אָבִ֖יו,3
P,אִמּ֑וֹ,2
P,פַּדֶּ֥נָֽה,1
P,אֲרָֽם,2
P,עֵשָׂ֔ו,7
P,רָע֖וֹת,1
P,בְּעֵינֵ֖י,1
P,אָבִֽיו,3
P,וַיֵּ֥לֶךְ,1
P,עֵשָׂ֖ו,3
P,יִשְׁמָעֵ֑אל,1
P,וַיִּקַּ֡ח,1
P,מָחֲלַ֣ת,1
P,יִשְׁמָעֵ֨אל,1
P,אֲח֧וֹת,2
P,נְבָי֛וֹת,1
P,נָשָׁ֖יו,2
P,וַיִּנְהַ֣ג,1
P,מִקְנֵ֗הוּ,1
P,רְכֻשׁוֹ֙,1
P,רָכָ֔שׁ,1
P,מִקְנֵה֙,1
P,קִנְיָנ֔וֹ,2
P,רָכַ֖שׁ,2
P,בְּפַדַּ֣ן,2
P,לָב֛וֹא,1
P,יַעֲקֹב֙,6
P,ע֔וֹד,2
P,בְּבֹא֖וֹ,2
P,מִפַּדַּ֣ן,1
P,וַיְבָ֖רֶךְ,2
P,אֹתֽוֹ,16
P,וַיֹּֽאמֶר,1
P,שִׁמְךָ֣,1
P,יַעֲקֹ֑ב,2
P,יִקָּרֵא֩,1
P,שִׁמְךָ֨,1
P,ע֜וֹד,2
P,יַעֲקֹ֗ב,1
P,כִּ֤י,13
P,יִשְׂרָאֵל֙,28
P,יִהְיֶ֣ה,22
P,שְׁמֶ֔ךָ,1
P,יִשְׂרָאֵֽל,43
P,וַיֹּאמֶר֩,2
P,ל֨וֹ,3
P,אֲנִ֨י,1
P,אֵ֤ל,1
P,פְּרֵ֣ה,1
P,וּרְבֵ֔ה,1
P,גּ֛וֹי,1
P,וּקְהַ֥ל,1
P,מִמֶּ֑ךָּ,1
P,מֵחֲלָצֶ֥יךָ,1
P,נָתַ֛תִּי,2
P,וּלְיִצְחָ֖ק,1
P,אֶתְּנֶ֑נָּה,1
P,וּֽלְזַרְעֲךָ֥,1
P,אַחֲרֶ֖יךָ,2
P,אֶתֵּ֥ן,1
P,וַיַּ֥עַל,2
P,מֵעָלָ֖יו,1
P,בַּמָּק֖וֹם,1
P,וַיַּצֵּ֨ב,1
P,יַעֲקֹ֜ב,2
P,מַצֵּבָ֗ה,1
P,בַּמָּק֛וֹם,1
P,מַצֶּ֣בֶת,1
P,אָ֑בֶן,4
P,וַיַּסֵּ֤ךְ,1
P,עָלֶ֨יהָ֙,6
P,נֶ֔סֶךְ,1
P,וַיִּצֹ֥ק,1
P,עָלֶ֖יהָ,8
P,שָֽׁמֶן,3
P,שֵׁ֣ם,4
P,הַמָּק֗וֹם,1
P,דִּבֶּ֨ר,2
P,אִתּ֥וֹ,1
P,שָׁ֛ם,1
P,בֵּֽית־אֵֽל,1
P,לֵאָ֔ה,1
P,בְּכ֥וֹר,2
P,רְאוּבֵ֑ן,6
P,וְשִׁמְעוֹן֙,1
P,וְלֵוִ֣י,1
P,וִֽיהוּדָ֔ה,1
P,וְיִשָּׂשכָ֖ר,1
P,וּזְבוּלֻֽן,1
P,רָחֵ֔ל,3
P,יוֹסֵ֖ף,7
P,וּבִנְיָמִֽן,2
P,וּבְנֵ֤י,4
P,בִלְהָה֙,1
P,שִׁפְחַ֣ת,1
P,דָּ֖ן,2
P,וְנַפְתָּלִֽי,1
P,זִלְפָּ֛ה,1
P,שִׁפְחַ֥ת,1
P,לֵאָ֖ה,1
P,גָּ֣ד,1
P,וְאָשֵׁ֑ר,1
