Verse,Book,Depth
0:36:35,Genesis,2
0:36:36,Genesis,2
0:36:37,Genesis,2
0:36:38,Genesis,2
0:36:39,Genesis,3
0:36:40,Genesis,2
0:36:41,Genesis,1
0:36:42,Genesis,1
0:36:43,Genesis,2
0:37:1,Genesis,2
0:37:2,Genesis,3
0:37:3,Genesis,2
0:37:4,Genesis,2
0:37:5,Genesis,2
0:37:6,Genesis,2
0:37:7,Genesis,3
0:37:8,Genesis,3
0:37:9,Genesis,2
0:37:10,Genesis,3
0:37:11,Genesis,2
0:37:12,Genesis,2
0:37:13,Genesis,2
0:37:14,Genesis,2
0:37:15,Genesis,2
0:37:16,Genesis,2
0:37:17,Genesis,3
0:37:18,Genesis,2
0:37:19,Genesis,2
0:37:20,Genesis,2
0:37:21,Genesis,2
0:37:22,Genesis,3
0:37:23,Genesis,2
0:37:24,Genesis,2
0:37:25,Genesis,3
0:37:26,Genesis,2
0:37:27,Genesis,2
0:37:28,Genesis,3
0:37:29,Genesis,2
0:37:30,Genesis,2
0:37:31,Genesis,2
0:37:32,Genesis,2
0:37:33,Genesis,2
0:37:34,Genesis,2
0:37:35,Genesis,3
0:37:36,Genesis,2
0:38:1,Genesis,2
0:38:2,Genesis,2
0:38:3,Genesis,2
0:38:4,Genesis,2
0:38:5,Genesis,2
0:38:6,Genesis,2
0:38:7,Genesis,2
0:38:8,Genesis,3
0:38:9,Genesis,3
0:38:10,Genesis,2
0:38:11,Genesis,2
0:38:12,Genesis,2
0:38:13,Genesis,2
0:38:14,Genesis,3
0:38:15,Genesis,2
0:38:16,Genesis,3
0:38:17,Genesis,3
0:38:18,Genesis,3
0:38:19,Genesis,2
0:38:20,Genesis,2
0:38:21,Genesis,3
0:38:22,Genesis,2
0:38:23,Genesis,2
0:38:24,Genesis,3
0:38:25,Genesis,3
0:38:26,Genesis,2
0:38:27,Genesis,2
0:38:28,Genesis,2
0:38:29,Genesis,2
0:38:30,Genesis,2
0:39:1,Genesis,2
0:39:2,Genesis,2
0:39:3,Genesis,2
0:39:4,Genesis,2
0:39:5,Genesis,3
0:39:6,Genesis,3
0:39:7,Genesis,3
0:39:8,Genesis,2
0:39:9,Genesis,3
0:39:10,Genesis,2
0:39:11,Genesis,2
0:39:12,Genesis,2
0:39:13,Genesis,2
0:39:14,Genesis,3
0:39:15,Genesis,2
0:39:16,Genesis,2
0:39:17,Genesis,2
0:39:18,Genesis,2
0:39:19,Genesis,2
0:39:20,Genesis,2
0:39:21,Genesis,2
0:39:22,Genesis,3
0:39:23,Genesis,2
0:40:1,Genesis,3
0:40:2,Genesis,2
0:40:3,Genesis,2
0:40:4,Genesis,2
0:40:5,Genesis,2
0:40:6,Genesis,2
0:40:7,Genesis,2
0:40:8,Genesis,2
0:40:9,Genesis,2
0:40:10,Genesis,2
0:40:11,Genesis,2
0:40:12,Genesis,2
0:40:13,Genesis,2
0:40:14,Genesis,2
0:40:15,Genesis,2
0:40:16,Genesis,2
0:40:17,Genesis,3
0:40:18,Genesis,2
0:40:19,Genesis,2
0:40:20,Genesis,2
0:40:21,Genesis,2
0:40:22,Genesis,2
0:40:23,Genesis,1
0:41:1,Genesis,2
0:41:2,Genesis,2
0:41:3,Genesis,2
0:41:4,Genesis,3
0:41:5,Genesis,2
0:41:6,Genesis,2
0:41:7,Genesis,3
0:41:8,Genesis,3
0:41:9,Genesis,2
0:41:10,Genesis,2
0:41:11,Genesis,2
0:41:12,Genesis,2
0:41:13,Genesis,2
0:41:14,Genesis,2
0:41:15,Genesis,2
0:41:16,Genesis,2
0:41:17,Genesis,2
0:41:18,Genesis,2
0:41:19,Genesis,3
0:41:20,Genesis,2
0:41:21,Genesis,2
0:41:22,Genesis,2
0:41:23,Genesis,2
0:41:24,Genesis,3
0:41:25,Genesis,2
0:41:26,Genesis,3
0:41:27,Genesis,3
0:41:28,Genesis,2
0:41:29,Genesis,2
0:41:30,Genesis,2
0:41:31,Genesis,3
0:41:32,Genesis,2
0:41:33,Genesis,2
0:41:34,Genesis,2
0:41:35,Genesis,2
0:41:36,Genesis,3
0:41:37,Genesis,2
0:41:38,Genesis,2
0:41:39,Genesis,3
0:41:40,Genesis,2
0:41:41,Genesis,2
0:41:42,Genesis,2
0:41:43,Genesis,2
0:41:44,Genesis,2
0:41:45,Genesis,3
0:41:46,Genesis,2
0:41:47,Genesis,2
0:41:48,Genesis,2
0:41:49,Genesis,2
0:41:50,Genesis,2
0:41:51,Genesis,2
0:41:52,Genesis,2
0:41:53,Genesis,2
0:41:54,Genesis,2
0:41:55,Genesis,3
0:41:56,Genesis,2
0:41:57,Genesis,2
0:42:1,Genesis,2
0:42:2,Genesis,2
0:42:3,Genesis,2
0:42:4,Genesis,2
0:42:5,Genesis,2
0:42:6,Genesis,2
0:42:7,Genesis,2
0:42:8,Genesis,2
0:42:9,Genesis,3
0:42:10,Genesis,2
0:42:11,Genesis,2
0:42:12,Genesis,2
0:42:13,Genesis,2
0:42:14,Genesis,2
0:42:15,Genesis,2
0:42:16,Genesis,3
0:42:17,Genesis,1
0:42:18,Genesis,2
0:42:19,Genesis,2
0:42:20,Genesis,2
0:42:21,Genesis,3
0:42:22,Genesis,2
0:42:23,Genesis,2
0:42:24,Genesis,2
0:42:25,Genesis,3
0:42:26,Genesis,2
0:42:27,Genesis,2
0:42:28,Genesis,2
0:42:29,Genesis,2
0:42:30,Genesis,2
0:42:31,Genesis,2
0:42:32,Genesis,2
0:42:33,Genesis,2
0:42:34,Genesis,3
0:42:35,Genesis,2
0:42:36,Genesis,2
0:42:37,Genesis,3
0:42:38,Genesis,2
0:43:1,Genesis,1
0:43:2,Genesis,2
0:43:3,Genesis,2
0:43:4,Genesis,2
0:43:5,Genesis,2
0:43:6,Genesis,2
0:43:7,Genesis,2
0:43:8,Genesis,2
0:43:9,Genesis,2
0:43:10,Genesis,2
0:43:11,Genesis,3
0:43:12,Genesis,2
0:43:13,Genesis,2
0:43:14,Genesis,3
0:43:15,Genesis,3
0:43:16,Genesis,3
0:43:17,Genesis,2
0:43:18,Genesis,3
0:43:19,Genesis,2
0:43:20,Genesis,2
0:43:21,Genesis,3
0:43:22,Genesis,2
0:43:23,Genesis,2
0:43:24,Genesis,2
0:43:25,Genesis,2
0:43:26,Genesis,3
0:43:27,Genesis,3
0:43:28,Genesis,2
0:43:29,Genesis,3
0:43:30,Genesis,2
0:43:31,Genesis,2
0:43:32,Genesis,2
0:43:33,Genesis,3
0:43:34,Genesis,3
0:44:1,Genesis,3
0:44:2,Genesis,2
0:44:3,Genesis,2
0:44:4,Genesis,3
0:44:5,Genesis,2
0:44:6,Genesis,1
0:44:7,Genesis,3
0:44:8,Genesis,2
0:44:9,Genesis,2
0:44:10,Genesis,2
0:44:11,Genesis,2
0:44:12,Genesis,2
0:44:13,Genesis,2
0:44:14,Genesis,2
0:44:15,Genesis,2
0:44:16,Genesis,2
0:44:17,Genesis,2
0:44:18,Genesis,3
0:44:19,Genesis,2
0:44:20,Genesis,3
0:44:21,Genesis,2
0:44:22,Genesis,2
0:44:23,Genesis,3
0:44:24,Genesis,2
0:44:25,Genesis,2
0:44:26,Genesis,2
0:44:27,Genesis,2
0:44:28,Genesis,2
0:44:29,Genesis,2
0:44:30,Genesis,2
0:44:31,Genesis,2
0:44:32,Genesis,2
0:44:33,Genesis,2
0:44:34,Genesis,2
0:45:1,Genesis,2
0:45:2,Genesis,2
0:45:3,Genesis,2
0:45:4,Genesis,2
0:45:5,Genesis,2
0:45:6,Genesis,2
0:45:7,Genesis,3
0:45:8,Genesis,2
0:45:9,Genesis,3
0:45:10,Genesis,2
0:45:11,Genesis,3
0:45:12,Genesis,2
0:45:13,Genesis,2
0:45:14,Genesis,2
0:45:15,Genesis,2
0:45:16,Genesis,2
0:45:17,Genesis,2
0:45:18,Genesis,2
0:45:19,Genesis,2
0:45:20,Genesis,2
0:45:21,Genesis,3
0:45:22,Genesis,2
0:45:23,Genesis,2
0:45:24,Genesis,2
0:45:25,Genesis,2
0:45:26,Genesis,2
0:45:27,Genesis,3
0:45:28,Genesis,3
0:46:1,Genesis,2
0:46:2,Genesis,2
0:46:3,Genesis,2
0:46:4,Genesis,2
0:46:5,Genesis,2
0:46:6,Genesis,2
0:46:7,Genesis,3
0:46:8,Genesis,2
0:46:9,Genesis,2
0:46:10,Genesis,2
0:46:11,Genesis,2
0:46:12,Genesis,2
0:46:13,Genesis,2
0:46:14,Genesis,2
0:46:15,Genesis,2
0:46:16,Genesis,2
0:46:17,Genesis,2
0:46:18,Genesis,2
0:46:19,Genesis,1
0:46:20,Genesis,3
0:46:21,Genesis,2
0:46:22,Genesis,2
0:46:23,Genesis,1
0:46:24,Genesis,2
0:46:25,Genesis,2
0:46:26,Genesis,2
0:46:27,Genesis,2
0:46:28,Genesis,2
0:46:29,Genesis,3
0:46:30,Genesis,2
0:46:31,Genesis,2
0:46:32,Genesis,2
0:46:33,Genesis,2
0:46:34,Genesis,2
0:47:1,Genesis,3
0:47:2,Genesis,2
0:47:3,Genesis,2
0:47:4,Genesis,3
0:47:5,Genesis,2
0:47:6,Genesis,2
0:47:7,Genesis,2
0:47:8,Genesis,2
0:47:9,Genesis,3
0:47:10,Genesis,2
0:47:11,Genesis,3
0:47:12,Genesis,2
0:47:13,Genesis,2
0:47:14,Genesis,2
0:47:15,Genesis,3
0:47:16,Genesis,2
0:47:17,Genesis,3
0:47:18,Genesis,3
0:47:19,Genesis,2
0:47:20,Genesis,3
0:47:21,Genesis,2
0:47:22,Genesis,2
0:47:23,Genesis,3
0:47:24,Genesis,2
0:47:25,Genesis,2
0:47:26,Genesis,2
0:47:27,Genesis,2
0:47:28,Genesis,2
0:47:29,Genesis,3
0:47:30,Genesis,3
0:47:31,Genesis,2
0:48:1,Genesis,2
0:48:2,Genesis,3
0:48:3,Genesis,3
0:48:4,Genesis,2
0:48:5,Genesis,2
0:48:6,Genesis,2
0:48:7,Genesis,2
0:48:8,Genesis,2
0:48:9,Genesis,2
0:48:10,Genesis,2
0:48:11,Genesis,2
0:48:12,Genesis,2
0:48:13,Genesis,3
0:48:14,Genesis,2
0:48:15,Genesis,2
0:48:16,Genesis,3
0:48:17,Genesis,2
0:48:18,Genesis,2
0:48:19,Genesis,2
0:48:20,Genesis,3
0:48:21,Genesis,2
0:48:22,Genesis,2
0:49:1,Genesis,2
0:49:2,Genesis,2
0:49:3,Genesis,2
0:49:4,Genesis,2
0:49:5,Genesis,2
0:49:6,Genesis,2
0:49:7,Genesis,2
0:49:8,Genesis,2
0:49:9,Genesis,2
0:49:10,Genesis,2
0:49:11,Genesis,2
0:49:12,Genesis,2
0:49:13,Genesis,2
0:49:14,Genesis,2
0:49:15,Genesis,2
0:49:16,Genesis,2
0:49:17,Genesis,2
0:49:18,Genesis,1
0:49:19,Genesis,2
0:49:20,Genesis,2
0:49:21,Genesis,2
0:49:22,Genesis,2
0:49:23,Genesis,2
0:49:24,Genesis,2
0:49:25,Genesis,2
0:49:26,Genesis,2
0:49:27,Genesis,2
0:49:28,Genesis,2
0:49:29,Genesis,2
0:49:30,Genesis,2
0:49:31,Genesis,3
0:49:32,Genesis,1
0:49:33,Genesis,2
0:50:1,Genesis,2
0:50:2,Genesis,2
0:50:3,Genesis,3
0:50:4,Genesis,2
0:50:5,Genesis,3
0:50:6,Genesis,2
0:50:7,Genesis,2
0:50:8,Genesis,2
0:50:9,Genesis,2
0:50:10,Genesis,3
0:50:11,Genesis,2
0:50:12,Genesis,2
0:50:13,Genesis,2
0:50:14,Genesis,2
0:50:15,Genesis,2
0:50:16,Genesis,2
0:50:17,Genesis,3
0:50:18,Genesis,2
0:50:19,Genesis,2
0:50:20,Genesis,2
0:50:21,Genesis,3
0:50:22,Genesis,2
0:50:23,Genesis,2
0:50:24,Genesis,2
0:50:25,Genesis,2
0:50:26,Genesis,2
1:1:1,Exodus,2
1:1:2,Exodus,1
1:1:3,Exodus,1
1:1:4,Exodus,1
1:1:5,Exodus,2
1:1:6,Exodus,1
1:1:7,Exodus,2
1:1:8,Exodus,2
1:1:9,Exodus,2
1:1:10,Exodus,2
1:1:11,Exodus,2
1:1:12,Exodus,2
1:1:13,Exodus,1
1:1:14,Exodus,2
1:1:15,Exodus,2
1:1:16,Exodus,2
1:1:17,Exodus,3
1:1:18,Exodus,2
1:1:19,Exodus,3
1:1:20,Exodus,2
1:1:21,Exodus,2
1:1:22,Exodus,2
1:2:1,Exodus,2
1:2:2,Exodus,2
1:2:3,Exodus,3
1:2:4,Exodus,2
1:2:5,Exodus,2
1:2:6,Exodus,2
1:2:7,Exodus,3
1:2:8,Exodus,2
1:2:9,Exodus,2
1:2:10,Exodus,2
1:2:11,Exodus,2
1:2:12,Exodus,2
1:2:13,Exodus,3
1:2:14,Exodus,3
1:2:15,Exodus,2
1:2:16,Exodus,2
1:2:17,Exodus,2
1:2:18,Exodus,2
1:2:19,Exodus,2
1:2:20,Exodus,2
1:2:21,Exodus,2
1:2:22,Exodus,2
1:2:23,Exodus,3
1:2:24,Exodus,2
1:2:25,Exodus,2
1:3:1,Exodus,2
1:3:2,Exodus,2
1:3:3,Exodus,2
1:3:4,Exodus,2
1:3:5,Exodus,2
1:3:6,Exodus,3
1:3:7,Exodus,3
1:3:8,Exodus,3
1:3:9,Exodus,3
1:3:10,Exodus,2
1:3:11,Exodus,2
1:3:12,Exodus,2
1:3:13,Exodus,2
1:3:14,Exodus,2
1:3:15,Exodus,3
1:3:16,Exodus,3
1:3:17,Exodus,3
1:3:18,Exodus,2
1:3:19,Exodus,3
1:3:20,Exodus,3
1:3:21,Exodus,2
1:3:22,Exodus,3
1:4:1,Exodus,3
1:4:2,Exodus,2
1:4:3,Exodus,2
1:4:4,Exodus,3
1:4:5,Exodus,3
1:4:6,Exodus,2
1:4:7,Exodus,2
1:4:8,Exodus,2
1:4:9,Exodus,3
1:4:10,Exodus,3
1:4:11,Exodus,3
1:4:12,Exodus,2
1:4:13,Exodus,2
1:4:14,Exodus,2
1:4:15,Exodus,2
1:4:16,Exodus,2
1:4:17,Exodus,2
1:4:18,Exodus,2
1:4:19,Exodus,2
1:4:20,Exodus,2
1:4:21,Exodus,3
1:4:22,Exodus,2
1:4:23,Exodus,2
1:4:24,Exodus,2
1:4:25,Exodus,2
1:4:26,Exodus,2
1:4:27,Exodus,3
1:4:28,Exodus,3
1:4:29,Exodus,2
1:4:30,Exodus,3
1:4:31,Exodus,2
1:5:1,Exodus,2
1:5:2,Exodus,3
1:5:3,Exodus,2
1:5:4,Exodus,3
1:5:5,Exodus,2
1:5:6,Exodus,2
1:5:7,Exodus,2
1:5:8,Exodus,2
1:5:9,Exodus,2
1:5:10,Exodus,2
1:5:11,Exodus,2
1:5:12,Exodus,2
1:5:13,Exodus,2
1:5:14,Exodus,2
1:5:15,Exodus,2
1:5:16,Exodus,3
1:5:17,Exodus,2
1:5:18,Exodus,2
1:5:19,Exodus,2
1:5:20,Exodus,2
1:5:21,Exodus,3
1:5:22,Exodus,2
1:5:23,Exodus,2
1:6:1,Exodus,2
1:6:2,Exodus,2
1:6:3,Exodus,2
1:6:4,Exodus,2
1:6:5,Exodus,2
1:6:6,Exodus,3
1:6:7,Exodus,2
1:6:8,Exodus,3
1:6:9,Exodus,2
1:6:10,Exodus,1
1:6:11,Exodus,2
1:6:12,Exodus,2
1:6:13,Exodus,3
1:6:14,Exodus,2
1:6:15,Exodus,2
1:6:16,Exodus,2
1:6:17,Exodus,1
1:6:18,Exodus,2
1:6:19,Exodus,2
1:6:20,Exodus,2
1:6:21,Exodus,2
1:6:22,Exodus,2
1:6:23,Exodus,2
1:6:24,Exodus,2
1:6:25,Exodus,2
1:6:26,Exodus,2
1:6:27,Exodus,2
1:6:28,Exodus,1
1:6:29,Exodus,2
1:6:30,Exodus,2
1:7:1,Exodus,3
1:7:2,Exodus,2
1:7:3,Exodus,2
1:7:4,Exodus,2
1:7:5,Exodus,2
1:7:6,Exodus,2
1:7:7,Exodus,2
1:7:8,Exodus,1
1:7:9,Exodus,2
1:7:10,Exodus,2
1:7:11,Exodus,2
1:7:12,Exodus,2
1:7:13,Exodus,2
1:7:14,Exodus,2
1:7:15,Exodus,2
1:7:16,Exodus,3
1:7:17,Exodus,2
1:7:18,Exodus,2
1:7:19,Exodus,2
1:7:20,Exodus,2
1:7:21,Exodus,2
1:7:22,Exodus,2
1:7:23,Exodus,2
1:7:24,Exodus,2
1:7:25,Exodus,2
1:7:26,Exodus,2
1:7:27,Exodus,2
1:7:28,Exodus,3
1:7:29,Exodus,2
1:8:1,Exodus,3
1:8:2,Exodus,2
1:8:3,Exodus,2
1:8:4,Exodus,3
1:8:5,Exodus,3
1:8:6,Exodus,2
1:8:7,Exodus,2
1:8:8,Exodus,2
1:8:9,Exodus,2
1:8:10,Exodus,2
1:8:11,Exodus,3
1:8:12,Exodus,3
1:8:13,Exodus,3
1:8:14,Exodus,2
1:8:15,Exodus,2
1:8:16,Exodus,2
1:8:17,Exodus,3
1:8:18,Exodus,2
1:8:19,Exodus,2
1:8:20,Exodus,3
1:8:21,Exodus,2
1:8:22,Exodus,3
1:8:23,Exodus,2
1:8:24,Exodus,3
1:8:25,Exodus,3
1:8:26,Exodus,2
1:8:27,Exodus,3
1:8:28,Exodus,2
1:9:1,Exodus,2
1:9:2,Exodus,2
1:9:3,Exodus,3
1:9:4,Exodus,3
1:9:5,Exodus,2
1:9:6,Exodus,2
1:9:7,Exodus,3
1:9:8,Exodus,3
1:9:9,Exodus,2
1:9:10,Exodus,3
1:9:11,Exodus,2
1:9:12,Exodus,2
1:9:13,Exodus,2
1:9:14,Exodus,2
1:9:15,Exodus,3
1:9:16,Exodus,2
1:9:17,Exodus,2
1:9:18,Exodus,2
1:9:19,Exodus,3
1:9:20,Exodus,2
1:9:21,Exodus,2
1:9:22,Exodus,2
1:9:23,Exodus,3
1:9:24,Exodus,2
1:9:25,Exodus,2
1:9:26,Exodus,2
1:9:27,Exodus,2
1:9:28,Exodus,3
1:9:29,Exodus,3
1:9:30,Exodus,2
1:9:31,Exodus,2
1:9:32,Exodus,2
1:9:33,Exodus,2
1:9:34,Exodus,2
1:9:35,Exodus,2
1:10:1,Exodus,2
1:10:2,Exodus,2
1:10:3,Exodus,3
1:10:4,Exodus,2
1:10:5,Exodus,2
1:10:6,Exodus,3
1:10:7,Exodus,3
1:10:8,Exodus,2
1:10:9,Exodus,2
1:10:10,Exodus,3
1:10:11,Exodus,2
1:10:12,Exodus,2
1:10:13,Exodus,3
1:10:14,Exodus,2
1:10:15,Exodus,3
1:10:16,Exodus,2
1:10:17,Exodus,2
1:10:18,Exodus,2
1:10:19,Exodus,3
1:10:20,Exodus,2
1:10:21,Exodus,2
1:10:22,Exodus,2
1:10:23,Exodus,2
1:10:24,Exodus,3
1:10:25,Exodus,3
1:10:26,Exodus,3
1:10:27,Exodus,2
1:10:28,Exodus,2
1:10:29,Exodus,2
1:11:1,Exodus,2
1:11:2,Exodus,2
1:11:3,Exodus,2
1:11:4,Exodus,2
1:11:5,Exodus,3
1:11:6,Exodus,2
1:11:7,Exodus,2
1:11:8,Exodus,2
1:11:9,Exodus,2
1:11:10,Exodus,2
1:12:1,Exodus,1
1:12:2,Exodus,2
1:12:3,Exodus,2
1:12:4,Exodus,3
1:12:5,Exodus,2
1:12:6,Exodus,3
1:12:7,Exodus,3
1:12:8,Exodus,2
1:12:9,Exodus,2
1:12:10,Exodus,2
1:12:11,Exodus,3
1:12:12,Exodus,3
1:12:13,Exodus,3
1:12:14,Exodus,2
1:12:15,Exodus,3
1:12:16,Exodus,3
1:12:17,Exodus,3
1:12:18,Exodus,2
1:12:19,Exodus,2
1:12:20,Exodus,2
1:12:21,Exodus,2
1:12:22,Exodus,3
1:12:23,Exodus,3
1:12:24,Exodus,2
1:12:25,Exodus,2
1:12:26,Exodus,2
1:12:27,Exodus,2
1:12:28,Exodus,2
1:12:29,Exodus,3
1:12:30,Exodus,3
1:12:31,Exodus,2
1:12:32,Exodus,2
1:12:33,Exodus,2
1:12:34,Exodus,2
1:12:35,Exodus,2
1:12:36,Exodus,2
1:12:37,Exodus,2
1:12:38,Exodus,2
1:12:39,Exodus,2
1:12:40,Exodus,2
1:12:41,Exodus,2
1:12:42,Exodus,2
1:12:43,Exodus,2
1:12:44,Exodus,2
1:12:45,Exodus,1
1:12:46,Exodus,3
1:12:47,Exodus,1
1:12:48,Exodus,3
1:12:49,Exodus,2
1:12:50,Exodus,2
1:12:51,Exodus,2
1:13:1,Exodus,1
1:13:2,Exodus,2
1:13:3,Exodus,3
1:13:4,Exodus,2
1:13:5,Exodus,3
1:13:6,Exodus,2
1:13:7,Exodus,2
1:13:8,Exodus,2
1:13:9,Exodus,3
1:13:10,Exodus,2
1:13:11,Exodus,3
1:13:12,Exodus,2
1:13:13,Exodus,2
1:13:14,Exodus,2
1:13:15,Exodus,3
1:13:16,Exodus,2
1:13:17,Exodus,3
1:13:18,Exodus,2
1:13:19,Exodus,2
1:13:20,Exodus,2
1:13:21,Exodus,3
1:13:22,Exodus,2
1:14:1,Exodus,1
1:14:2,Exodus,3
1:14:3,Exodus,2
1:14:4,Exodus,3
1:14:5,Exodus,2
1:14:6,Exodus,2
1:14:7,Exodus,2
1:14:8,Exodus,2
1:14:9,Exodus,3
1:14:10,Exodus,2
1:14:11,Exodus,3
1:14:12,Exodus,2
1:14:13,Exodus,3
1:14:14,Exodus,2
