Book,Chapter,Verse,Total Words,Unique Words
Numbers,17,1,5,5
Numbers,17,2,17,17
Numbers,17,3,20,20
Numbers,17,4,12,12
Numbers,17,5,28,28
Numbers,17,6,16,16
Numbers,17,7,17,17
Numbers,17,8,7,7
Numbers,17,9,5,5
Numbers,17,10,10,10
Numbers,17,11,27,27
Numbers,17,12,19,19
Numbers,17,13,7,7
Numbers,17,14,13,13
Numbers,17,15,10,9
Numbers,17,16,5,5
Numbers,17,17,24,24
Numbers,17,18,13,13
Numbers,17,19,9,9
Numbers,17,20,17,17
Numbers,17,21,24,24
Numbers,17,22,8,8
Numbers,17,23,19,19
Numbers,17,24,15,14
Numbers,17,25,19,19
Numbers,17,26,8,8
Numbers,17,27,11,11
Numbers,17,28,10,10
Numbers,18,1,20,17
Numbers,18,2,18,17
Numbers,18,3,19,19
Numbers,18,4,14,14
Numbers,18,5,14,13
Numbers,18,6,18,17
Numbers,18,7,20,19
Numbers,18,8,21,21
Numbers,18,9,23,21
Numbers,18,10,10,10
Numbers,18,11,20,20
Numbers,18,12,13,13
Numbers,18,13,13,12
Numbers,18,14,5,5
Numbers,18,15,23,23
Numbers,18,16,13,13
Numbers,18,17,25,24
Numbers,18,18,9,9
Numbers,18,19,24,24
Numbers,18,20,18,18
Numbers,18,21,17,17
Numbers,18,22,11,11
Numbers,18,23,19,19
Numbers,18,24,22,22
Numbers,18,25,5,5
Numbers,18,26,24,24
Numbers,18,27,9,8
Numbers,18,28,20,18
Numbers,18,29,12,12
Numbers,18,30,12,12
Numbers,18,31,14,14
Numbers,18,32,16,16
Numbers,19,1,7,7
Numbers,19,2,25,25
Numbers,19,3,13,12
Numbers,19,4,14,13
Numbers,19,5,13,11
Numbers,19,6,12,12
Numbers,19,7,14,14
Numbers,19,8,11,11
Numbers,19,9,20,20
Numbers,19,10,18,17
Numbers,19,11,8,8
Numbers,19,12,17,13
Numbers,19,13,28,28
Numbers,19,14,16,16
Numbers,19,15,10,10
Numbers,19,16,18,17
Numbers,19,17,11,11
Numbers,19,18,26,23
Numbers,19,19,17,17
Numbers,19,20,22,22
Numbers,19,21,15,15
Numbers,19,22,11,11
Numbers,20,1,17,17
Numbers,20,2,9,9
Numbers,20,3,12,12
Numbers,20,4,12,12
Numbers,20,5,18,18
Numbers,20,6,16,16
Numbers,20,7,5,5
Numbers,20,8,25,23
Numbers,20,9,8,8
Numbers,20,10,19,19
Numbers,20,11,15,14
Numbers,20,12,25,24
Numbers,20,13,11,11
Numbers,20,14,18,18
Numbers,20,15,11,11
Numbers,20,16,15,15
Numbers,20,17,22,21
Numbers,20,18,10,10
Numbers,20,19,18,18
Numbers,20,20,10,10
Numbers,20,21,10,10
Numbers,20,22,9,9
Numbers,20,23,13,13
Numbers,20,24,20,19
Numbers,20,25,10,10
Numbers,20,26,13,12
Numbers,20,27,12,12
Numbers,20,28,21,20
Numbers,20,29,14,14
Numbers,21,1,16,16
Numbers,21,2,15,14
Numbers,21,3,15,15
Numbers,21,4,14,14
Numbers,21,5,18,18
Numbers,21,6,13,13
Numbers,21,7,21,20
Numbers,21,8,17,16
Numbers,21,9,18,18
Numbers,21,10,5,5
Numbers,21,11,11,11
Numbers,21,12,5,5
Numbers,21,13,18,17
Numbers,21,14,12,12
Numbers,21,15,9,9
Numbers,21,16,14,14
Numbers,21,17,10,10
Numbers,21,18,10,10
Numbers,21,19,4,4
Numbers,21,20,11,11
Numbers,21,21,8,8
Numbers,21,22,17,17
Numbers,21,23,20,19
Numbers,21,24,18,17
Numbers,21,25,14,14
Numbers,21,26,19,19
Numbers,21,27,10,10
Numbers,21,28,13,13
Numbers,21,29,14,14
Numbers,21,30,11,9
Numbers,21,31,4,4
Numbers,21,32,12,11
Numbers,21,33,14,14
Numbers,21,34,26,25
Numbers,21,35,15,14
Numbers,22,1,9,9
Numbers,22,2,10,10
Numbers,22,3,13,13
Numbers,22,4,23,23
Numbers,22,5,28,28
Numbers,22,6,28,28
Numbers,22,7,14,14
Numbers,22,8,17,17
Numbers,22,9,9,9
Numbers,22,10,11,11
Numbers,22,11,18,18
Numbers,22,12,14,14
Numbers,22,13,16,16
Numbers,22,14,11,11
Numbers,22,15,8,8
Numbers,22,16,15,15
Numbers,22,17,16,16
Numbers,22,18,25,25
Numbers,22,19,13,13
Numbers,22,20,23,23
Numbers,22,21,10,10
Numbers,22,22,19,19
Numbers,22,23,22,21
Numbers,22,24,9,9
Numbers,22,25,16,14
Numbers,22,26,13,13
Numbers,22,27,15,14
Numbers,22,28,15,15
Numbers,22,29,13,12
Numbers,22,30,21,21
Numbers,22,31,17,16
Numbers,22,32,20,20
Numbers,22,33,17,17
Numbers,22,34,20,20
Numbers,22,35,21,20
Numbers,22,36,17,17
Numbers,22,37,18,18
Numbers,22,38,19,19
Numbers,22,39,6,6
Numbers,22,40,9,9
Numbers,22,41,12,12
Numbers,23,1,16,16
Numbers,23,2,11,11
Numbers,23,3,18,18
Numbers,23,4,14,14
Numbers,23,5,11,11
Numbers,23,6,10,10
Numbers,23,7,18,18
Numbers,23,8,10,9
Numbers,23,9,13,13
Numbers,23,10,15,15
Numbers,23,11,13,13
Numbers,23,12,11,11
Numbers,23,13,21,21
Numbers,23,14,13,13
Numbers,23,15,10,10
Numbers,23,16,13,12
Numbers,23,17,15,15
Numbers,23,18,10,10
Numbers,23,19,14,14
Numbers,23,20,6,6
Numbers,23,21,14,14
Numbers,23,22,6,6
Numbers,23,23,14,14
Numbers,23,24,14,14
Numbers,23,25,12,11
Numbers,23,26,15,15
Numbers,23,27,17,16
Numbers,23,28,10,10
Numbers,23,29,16,16
Numbers,23,30,9,9
Numbers,24,1,19,19
Numbers,24,2,13,12
Numbers,24,3,11,11
Numbers,24,4,11,11
Numbers,24,5,6,6
Numbers,24,6,11,11
Numbers,24,7,11,11
Numbers,24,8,13,13
Numbers,24,9,10,10
Numbers,24,10,21,20
Numbers,24,11,12,12
Numbers,24,12,13,12
Numbers,24,13,24,24
Numbers,24,14,13,13
Numbers,24,15,11,11
Numbers,24,16,13,13
Numbers,24,17,19,18
Numbers,24,18,10,10
Numbers,24,19,5,5
Numbers,24,20,12,11
Numbers,24,21,11,11
Numbers,24,22,9,9
Numbers,24,23,8,8
Numbers,24,24,11,11
Numbers,24,25,9,9
Numbers,25,1,9,9
Numbers,25,2,8,8
Numbers,25,3,7,7
Numbers,25,4,19,19
Numbers,25,5,10,10
Numbers,25,6,22,22
Numbers,25,7,13,13
Numbers,25,8,21,20
Numbers,25,9,6,6
Numbers,25,10,5,5
Numbers,25,11,22,18
Numbers,25,12,8,8
Numbers,25,13,15,15
Numbers,25,14,15,15
Numbers,25,15,13,13
Numbers,25,16,5,5
Numbers,25,17,5,5
Numbers,25,18,24,22
Numbers,25,19,3,3
Numbers,26,1,10,10
Numbers,26,2,17,16
Numbers,26,3,11,11
Numbers,26,4,14,14
Numbers,26,5,11,11
Numbers,26,6,6,5
Numbers,26,7,11,11
Numbers,26,8,3,3
Numbers,26,9,21,20
Numbers,26,10,18,18
Numbers,26,11,4,4
Numbers,26,12,12,11
Numbers,26,13,6,5
Numbers,26,14,7,7
Numbers,26,15,12,11
Numbers,26,16,6,5
Numbers,26,17,6,5
Numbers,26,18,9,9
Numbers,26,19,9,9
Numbers,26,20,13,12
Numbers,26,21,9,8
Numbers,26,22,9,9
Numbers,26,23,9,8
Numbers,26,24,6,5
Numbers,26,25,9,9
Numbers,26,26,12,11
Numbers,26,27,8,8
Numbers,26,28,5,5
Numbers,26,29,12,12
Numbers,26,30,9,8
Numbers,26,31,6,5
Numbers,26,32,6,5
Numbers,26,33,18,18
Numbers,26,34,9,9
Numbers,26,35,13,12
Numbers,26,36,6,6
Numbers,26,37,14,14
Numbers,26,38,12,11
Numbers,26,39,6,5
Numbers,26,40,10,10
Numbers,26,41,10,10
Numbers,26,42,11,11
Numbers,26,43,9,9
Numbers,26,44,12,11
Numbers,26,45,8,7
Numbers,26,46,4,4
Numbers,26,47,10,10
Numbers,26,48,9,8
Numbers,26,49,6,5
Numbers,26,50,10,10
Numbers,26,51,11,11
Numbers,26,52,5,5
Numbers,26,53,6,6
Numbers,26,54,11,11
Numbers,26,55,9,9
Numbers,26,56,8,8
Numbers,26,57,13,12
Numbers,26,58,17,16
Numbers,26,59,20,20
Numbers,26,60,10,8
Numbers,26,61,8,8
Numbers,26,62,24,24
Numbers,26,63,15,15
Numbers,26,64,15,15
Numbers,26,65,19,19
Numbers,27,1,23,20
Numbers,27,2,14,14
Numbers,27,3,20,19
Numbers,27,4,16,16
Numbers,27,5,6,6
Numbers,27,6,5,5
Numbers,27,7,17,17
Numbers,27,8,15,15
Numbers,27,9,8,8
Numbers,27,10,9,9
Numbers,27,11,23,22
Numbers,27,12,16,15
Numbers,27,13,11,11
Numbers,27,14,16,16
Numbers,27,15,5,5
Numbers,27,16,9,9
Numbers,27,17,19,19
Numbers,27,18,18,17
Numbers,27,19,11,11
Numbers,27,20,9,9
Numbers,27,21,23,22
Numbers,27,22,16,16
Numbers,27,23,10,10
Numbers,28,1,5,5
Numbers,28,2,16,15
Numbers,28,3,15,15
Numbers,28,4,11,11
Numbers,28,5,9,9
Numbers,28,6,9,9
Numbers,28,7,10,10
Numbers,28,8,14,14
Numbers,28,9,14,14
Numbers,28,10,7,6
Numbers,28,11,16,16
Numbers,28,12,16,11
Numbers,28,13,13,13
Numbers,28,14,18,18
Numbers,28,15,10,10
Numbers,28,16,8,8
Numbers,28,17,10,10
Numbers,28,18,9,9
Numbers,28,19,17,17
Numbers,28,20,11,11
Numbers,28,21,7,7
Numbers,28,22,5,5
Numbers,28,23,9,9
Numbers,28,24,15,15
Numbers,28,25,11,11
Numbers,28,26,16,16
Numbers,28,27,15,15
Numbers,28,28,12,12
Numbers,28,29,6,6
Numbers,28,30,5,5
Numbers,28,31,9,9
Numbers,29,1,17,17
Numbers,29,2,16,16
Numbers,29,3,10,10
Numbers,29,4,6,6
Numbers,29,5,6,6
Numbers,29,6,13,13
Numbers,29,7,15,15
Numbers,29,8,18,18
Numbers,29,9,11,11
Numbers,29,10,6,6
Numbers,29,11,11,11
Numbers,29,12,19,19
Numbers,29,13,20,19
Numbers,29,14,17,17
Numbers,29,15,7,7
Numbers,29,16,9,9
Numbers,29,17,15,13
Numbers,29,18,7,7
Numbers,29,19,9,9
Numbers,29,20,13,12
Numbers,29,21,7,7
Numbers,29,22,8,8
Numbers,29,23,12,12
Numbers,29,24,7,7
Numbers,29,25,9,9
Numbers,29,26,12,12
Numbers,29,27,7,7
Numbers,29,28,8,8
Numbers,29,29,12,12
Numbers,29,30,7,7
Numbers,29,31,8,8
Numbers,29,32,12,12
Numbers,29,33,7,7
Numbers,29,34,8,8
Numbers,29,35,10,10
Numbers,29,36,15,15
Numbers,29,37,7,7
Numbers,29,38,8,8
Numbers,29,39,11,11
Numbers,30,1,11,11
Numbers,30,2,13,13
Numbers,30,3,19,19
Numbers,30,4,10,10
Numbers,30,5,22,21
Numbers,30,6,22,22
Numbers,30,7,13,13
Numbers,30,8,14,14
Numbers,30,9,21,21
Numbers,30,10,10,10
Numbers,30,11,10,10
Numbers,30,12,17,17
Numbers,30,13,20,20
Numbers,30,14,11,11
Numbers,30,15,25,23
Numbers,30,16,9,9
Numbers,30,17,16,16
Numbers,31,1,5,5
Numbers,31,2,10,10
Numbers,31,3,16,16
Numbers,31,4,9,9
Numbers,31,5,10,9
Numbers,31,6,18,18
Numbers,31,7,11,11
Numbers,31,8,25,21
Numbers,31,9,18,14
Numbers,31,10,9,8
Numbers,31,11,9,8
Numbers,31,12,25,21
Numbers,31,13,11,11
Numbers,31,14,12,12
Numbers,31,15,6,6
Numbers,31,16,17,17
Numbers,31,17,12,11
Numbers,31,18,10,10
Numbers,31,19,19,19
Numbers,31,20,12,8
Numbers,31,21,16,16
Numbers,31,22,13,10
Numbers,31,23,19,19
Numbers,31,24,9,9
Numbers,31,25,5,5
Numbers,31,26,13,13
Numbers,31,27,11,11
Numbers,31,28,20,18
Numbers,31,29,7,7
Numbers,31,30,25,22
Numbers,31,31,9,9
Numbers,31,32,16,16
Numbers,31,33,4,4
Numbers,31,34,4,4
Numbers,31,35,14,14
Numbers,31,36,16,16
Numbers,31,37,9,9
Numbers,31,38,8,8
Numbers,31,39,9,9
Numbers,31,40,10,10
Numbers,31,41,13,12
Numbers,31,42,9,9
Numbers,31,43,14,14
Numbers,31,44,4,4
Numbers,31,45,5,5
Numbers,31,46,5,5
Numbers,31,47,26,24
Numbers,31,48,11,11
Numbers,31,49,15,15
Numbers,31,50,19,19
Numbers,31,51,10,10
Numbers,31,52,20,20
Numbers,31,53,5,5
Numbers,31,54,20,20
Numbers,32,1,20,20
Numbers,32,2,15,14
Numbers,32,3,9,9
Numbers,32,4,12,12
Numbers,32,5,15,14
Numbers,32,6,12,12
Numbers,32,7,13,13
Numbers,32,8,9,9
Numbers,32,9,20,18
Numbers,32,10,7,7
Numbers,32,11,20,20
Numbers,32,12,12,12
Numbers,32,13,16,16
Numbers,32,14,15,15
Numbers,32,15,11,11
Numbers,32,16,10,10
Numbers,32,17,19,19
Numbers,32,18,10,10
Numbers,32,19,14,12
Numbers,32,20,13,13
Numbers,32,21,13,12
Numbers,32,22,17,17
Numbers,32,23,12,12
Numbers,32,24,9,9
Numbers,32,25,13,13
Numbers,32,26,9,9
Numbers,32,27,11,11
Numbers,32,28,16,16
Numbers,32,29,26,26
Numbers,32,30,9,9
Numbers,32,31,14,14
Numbers,32,32,12,12
Numbers,32,33,28,27
Numbers,32,34,9,9
Numbers,32,35,5,4
Numbers,32,36,8,7
Numbers,32,37,9,9
Numbers,32,38,15,13
Numbers,32,39,12,12
Numbers,32,40,9,9
Numbers,32,41,11,11
Numbers,32,42,11,11
Numbers,33,1,12,12
Numbers,33,2,11,11
Numbers,33,3,19,19
Numbers,33,4,13,13
Numbers,33,5,6,6
Numbers,33,6,7,7
Numbers,33,7,12,11
Numbers,33,8,15,15
Numbers,33,9,13,13
Numbers,33,10,6,6
Numbers,33,11,6,6
Numbers,33,12,5,5
Numbers,33,13,4,4
Numbers,33,14,10,10
Numbers,33,15,5,5
Numbers,33,16,5,5
Numbers,33,17,4,4
Numbers,33,18,4,4
Numbers,33,19,4,4
Numbers,33,20,4,4
Numbers,33,21,4,4
Numbers,33,22,4,4
Numbers,33,23,5,5
Numbers,33,24,5,5
Numbers,33,25,4,4
Numbers,33,26,4,4
Numbers,33,27,4,4
Numbers,33,28,4,4
Numbers,33,29,4,4
Numbers,33,30,4,4
Numbers,33,31,4,4
Numbers,33,32,4,4
Numbers,33,33,4,4
Numbers,33,34,4,4
Numbers,33,35,4,4
Numbers,33,36,7,7
Numbers,33,37,8,8
Numbers,33,38,22,22
Numbers,33,39,9,9
Numbers,33,40,12,12
Numbers,33,41,5,5
Numbers,33,42,4,4
Numbers,33,43,4,4
Numbers,33,44,6,6
Numbers,33,45,5,5
Numbers,33,46,5,5
Numbers,33,47,7,7
Numbers,33,48,9,9
Numbers,33,49,8,8
Numbers,33,50,10,10
Numbers,33,51,14,13
Numbers,33,52,19,16
Numbers,33,53,12,10
Numbers,33,54,24,22
Numbers,33,55,23,23
Numbers,33,56,7,7
Numbers,34,1,5,5
Numbers,34,2,21,21
Numbers,34,3,17,17
Numbers,34,4,15,15
Numbers,34,5,8,8
Numbers,34,6,12,12
Numbers,34,7,12,11
Numbers,34,8,9,9
Numbers,34,9,11,11
Numbers,34,10,6,6
Numbers,34,11,14,14
Numbers,34,12,13,13
Numbers,34,13,20,20
Numbers,34,14,17,16
Numbers,34,15,11,11
Numbers,34,16,5,5
Numbers,34,17,13,13
Numbers,34,18,9,9
Numbers,34,19,8,8
Numbers,34,20,6,6
Numbers,34,21,5,5
Numbers,34,22,7,7
Numbers,34,23,9,9
Numbers,34,24,7,7
Numbers,34,25,7,7
Numbers,34,26,7,7
Numbers,34,27,7,7
Numbers,34,28,7,7
Numbers,34,29,10,10
Numbers,35,1,10,10
Numbers,35,2,15,15
Numbers,35,3,10,10
Numbers,35,4,11,11
Numbers,35,5,30,27
Numbers,35,6,19,18
Numbers,35,7,11,11
Numbers,35,8,20,20
Numbers,35,9,5,5
Numbers,35,10,13,13
Numbers,35,11,13,13
Numbers,35,12,13,13
Numbers,35,13,8,8
Numbers,35,14,15,14
Numbers,35,15,16,16
Numbers,35,16,10,10
Numbers,35,17,13,13
Numbers,35,18,14,14
Numbers,35,19,10,9
Numbers,35,20,8,8
Numbers,35,21,17,17
Numbers,35,22,12,12
Numbers,35,23,18,18
Numbers,35,24,10,10
Numbers,35,25,27,26
Numbers,35,26,11,11
Numbers,35,27,16,16
Numbers,35,28,17,16
Numbers,35,29,8,8
Numbers,35,30,14,14
Numbers,35,31,12,12
Numbers,35,32,13,13
Numbers,35,33,24,22
Numbers,35,34,19,19
Numbers,36,1,22,21
Numbers,36,2,21,20
Numbers,36,3,21,21
Numbers,36,4,18,18
Numbers,36,5,14,14
Numbers,36,6,18,18
Numbers,36,7,16,16
Numbers,36,8,20,19
Numbers,36,9,13,13
Numbers,36,10,9,9
Numbers,36,11,11,11
Numbers,36,12,13,13
Numbers,36,13,16,16
Deuteronomy,1,1,21,21
Deuteronomy,1,2,9,9
Deuteronomy,1,3,19,19
Deuteronomy,1,4,17,16
Deuteronomy,1,5,11,11
Deuteronomy,1,6,11,11
Deuteronomy,1,7,23,23
Deuteronomy,1,8,20,19
Deuteronomy,1,9,10,10
Deuteronomy,1,10,9,9
Deuteronomy,1,11,13,13
Deuteronomy,1,12,6,6
Deuteronomy,1,13,9,9
Deuteronomy,1,14,8,8
Deuteronomy,1,15,21,20
Deuteronomy,1,16,17,17
Deuteronomy,1,17,22,22
Deuteronomy,1,18,9,9
Deuteronomy,1,19,22,22
Deuteronomy,1,20,11,11
Deuteronomy,1,21,19,19
Deuteronomy,1,22,24,23
Deuteronomy,1,23,11,11
Deuteronomy,1,24,9,9
Deuteronomy,1,25,17,16
Deuteronomy,1,26,8,8
Deuteronomy,1,27,14,14
Deuteronomy,1,28,21,21
Deuteronomy,1,29,7,7
Deuteronomy,1,30,13,13
Deuteronomy,1,31,21,19
Deuteronomy,1,32,6,6
Deuteronomy,1,33,16,16
Deuteronomy,1,34,8,8
Deuteronomy,1,35,15,15
Deuteronomy,1,36,19,18
Deuteronomy,1,37,11,10
Deuteronomy,1,38,15,14
Deuteronomy,1,39,19,18
Deuteronomy,1,40,8,8
Deuteronomy,1,41,21,21
Deuteronomy,1,42,16,16
Deuteronomy,1,43,11,11
Deuteronomy,1,44,16,16
Deuteronomy,1,45,11,11
Deuteronomy,1,46,7,7
Deuteronomy,2,1,16,16
Deuteronomy,2,2,4,4
Deuteronomy,2,3,9,9
Deuteronomy,2,4,16,16
Deuteronomy,2,5,19,19
Deuteronomy,2,6,11,10
Deuteronomy,2,7,22,22
Deuteronomy,2,8,16,16
Deuteronomy,2,9,24,23
Deuteronomy,2,10,9,9
Deuteronomy,2,11,9,9
Deuteronomy,2,12,20,20
Deuteronomy,2,13,11,10
Deuteronomy,2,14,25,24
Deuteronomy,2,15,10,10
Deuteronomy,2,16,9,9
Deuteronomy,2,17,4,4
Deuteronomy,2,18,8,7
Deuteronomy,2,19,22,22
Deuteronomy,2,20,13,13
Deuteronomy,2,21,11,11
Deuteronomy,2,22,17,17
Deuteronomy,2,23,11,11
Deuteronomy,2,24,21,20
Deuteronomy,2,25,18,18
Deuteronomy,2,26,11,11
Deuteronomy,2,27,9,9
Deuteronomy,2,28,12,12
Deuteronomy,2,29,22,22
Deuteronomy,2,30,21,20
Deuteronomy,2,31,16,15
Deuteronomy,2,32,8,8
Deuteronomy,2,33,11,10
Deuteronomy,2,34,16,14
Deuteronomy,2,35,8,8
Deuteronomy,2,36,23,23
Deuteronomy,2,37,18,18
Deuteronomy,3,1,14,14
Deuteronomy,3,2,25,24
Deuteronomy,3,3,18,18
Deuteronomy,3,4,21,20
Deuteronomy,3,5,13,13
Deuteronomy,3,6,13,13
Deuteronomy,3,7,6,6
Deuteronomy,3,8,17,17
Deuteronomy,3,9,8,8
Deuteronomy,3,10,14,13
Deuteronomy,3,11,25,25
Deuteronomy,3,12,18,18
Deuteronomy,3,13,19,19
Deuteronomy,3,14,23,22
Deuteronomy,3,15,4,4
Deuteronomy,3,16,17,17
Deuteronomy,3,17,13,13
Deuteronomy,3,18,22,22
Deuteronomy,3,19,14,14
Deuteronomy,3,20,24,24
Deuteronomy,3,21,26,26
Deuteronomy,3,22,8,8
Deuteronomy,3,23,6,6
Deuteronomy,3,24,21,21
Deuteronomy,3,25,13,13
Deuteronomy,3,26,19,19
Deuteronomy,3,27,17,17
Deuteronomy,3,28,18,17
Deuteronomy,3,29,4,4
Deuteronomy,4,1,24,23
Deuteronomy,4,2,20,20
Deuteronomy,4,3,18,18
Deuteronomy,4,4,7,7
Deuteronomy,4,5,18,18
Deuteronomy,4,6,22,22
Deuteronomy,4,7,14,14
Deuteronomy,4,8,16,16
Deuteronomy,4,9,23,23
Deuteronomy,4,10,31,28
Deuteronomy,4,11,13,13
Deuteronomy,4,12,14,14
Deuteronomy,4,13,15,15
Deuteronomy,4,14,17,17
Deuteronomy,4,15,15,15
Deuteronomy,4,16,12,12
Deuteronomy,4,17,12,11
Deuteronomy,4,18,11,10
Deuteronomy,4,19,28,27
Deuteronomy,4,20,14,14
Deuteronomy,4,21,21,21
Deuteronomy,4,22,16,15
Deuteronomy,4,23,20,19
Deuteronomy,4,24,8,8
Deuteronomy,4,25,18,18
Deuteronomy,4,26,27,26
Deuteronomy,4,27,13,11
Deuteronomy,4,28,17,16
Deuteronomy,4,29,12,12
Deuteronomy,4,30,14,14
Deuteronomy,4,31,17,17
Deuteronomy,4,32,28,28
Deuteronomy,4,33,11,11
Deuteronomy,4,34,27,27
Deuteronomy,4,35,10,10
Deuteronomy,4,36,16,15
Deuteronomy,4,37,13,13
Deuteronomy,4,38,14,14
Deuteronomy,4,39,16,16
Deuteronomy,4,40,26,25
Deuteronomy,4,41,9,9
Deuteronomy,4,42,22,22
Deuteronomy,4,43,14,13
Deuteronomy,4,44,8,8
Deuteronomy,4,45,12,12
Deuteronomy,4,46,19,19
Deuteronomy,4,47,16,16
Deuteronomy,4,48,11,11
Deuteronomy,4,49,11,11
Deuteronomy,5,1,22,22
Deuteronomy,5,2,6,6
Deuteronomy,5,3,16,15
Deuteronomy,5,4,8,8
Deuteronomy,5,5,20,20
Deuteronomy,5,6,9,9
Deuteronomy,5,7,7,7
Deuteronomy,5,8,16,16
Deuteronomy,5,9,21,20
Deuteronomy,5,10,6,6
Deuteronomy,5,11,17,16
Deuteronomy,5,12,9,9
Deuteronomy,5,13,6,6
Deuteronomy,5,14,26,26
Deuteronomy,5,15,23,23
Deuteronomy,5,16,22,22
Deuteronomy,5,17,11,10
Deuteronomy,5,18,16,16
Deuteronomy,5,19,24,24
Deuteronomy,5,20,15,15
Deuteronomy,5,21,23,21
Deuteronomy,5,22,18,18
Deuteronomy,5,23,14,14
Deuteronomy,5,24,21,20
Deuteronomy,5,25,23,22
Deuteronomy,5,26,19,18
Deuteronomy,5,27,6,6
Deuteronomy,5,28,20,20
Deuteronomy,5,29,11,11
Deuteronomy,5,30,17,17
Deuteronomy,6,1,17,16
Deuteronomy,6,2,23,22
Deuteronomy,6,3,20,20
Deuteronomy,6,4,6,5
Deuteronomy,6,5,10,9
Deuteronomy,6,6,9,9
Deuteronomy,6,7,10,10
Deuteronomy,6,8,8,8
Deuteronomy,6,9,5,5
Deuteronomy,6,10,21,21
Deuteronomy,6,11,19,15
Deuteronomy,6,12,12,12
Deuteronomy,6,13,8,8
Deuteronomy,6,14,9,9
Deuteronomy,6,15,16,16
Deuteronomy,6,16,8,8
Deuteronomy,6,17,10,10
Deuteronomy,6,18,17,17
Deuteronomy,6,19,8,8
Deuteronomy,6,20,14,14
Deuteronomy,6,21,11,11
Deuteronomy,6,22,11,11
Deuteronomy,6,23,13,13
Deuteronomy,6,24,18,16
Deuteronomy,6,25,15,15
Deuteronomy,7,1,27,27
Deuteronomy,7,2,14,14
Deuteronomy,7,3,11,10
Deuteronomy,7,4,14,14
Deuteronomy,7,5,14,14
Deuteronomy,7,6,20,20
Deuteronomy,7,7,14,14
Deuteronomy,7,8,22,22
Deuteronomy,7,9,16,16
Deuteronomy,7,10,12,10
Deuteronomy,7,11,12,11
Deuteronomy,7,12,20,20
Deuteronomy,7,13,22,22
Deuteronomy,7,14,10,10
Deuteronomy,7,15,17,17
Deuteronomy,7,16,21,20
Deuteronomy,7,17,10,10
Deuteronomy,7,18,13,13
Deuteronomy,7,19,25,24
Deuteronomy,7,20,12,12
Deuteronomy,7,21,10,10
Deuteronomy,7,22,18,18
Deuteronomy,7,23,9,9
Deuteronomy,7,24,15,15
Deuteronomy,7,25,19,19
Deuteronomy,7,26,15,15
Deuteronomy,8,1,19,19
Deuteronomy,8,2,23,22
Deuteronomy,8,3,28,27
Deuteronomy,8,4,10,10
Deuteronomy,8,5,12,12
Deuteronomy,8,6,9,9
Deuteronomy,8,7,15,15
Deuteronomy,8,8,10,10
Deuteronomy,8,9,18,18
Deuteronomy,8,10,12,12
Deuteronomy,8,11,16,16
Deuteronomy,8,12,7,7
Deuteronomy,8,13,11,11
Deuteronomy,8,14,11,11
Deuteronomy,8,15,16,16
Deuteronomy,8,16,13,13
Deuteronomy,8,17,10,10
Deuteronomy,8,18,20,19
Deuteronomy,8,19,20,20
Deuteronomy,8,20,13,13
Deuteronomy,9,1,17,17
Deuteronomy,9,2,15,15
Deuteronomy,9,3,22,22
Deuteronomy,9,4,22,22
Deuteronomy,9,5,28,27
Deuteronomy,9,6,18,18
Deuteronomy,9,7,25,23
Deuteronomy,9,8,9,9
Deuteronomy,9,9,23,23
Deuteronomy,9,10,22,22
Deuteronomy,9,11,15,15
Deuteronomy,9,12,22,22
Deuteronomy,9,13,13,13
Deuteronomy,9,14,14,14
Deuteronomy,9,15,13,13
Deuteronomy,9,16,17,17
Deuteronomy,9,17,9,9
Deuteronomy,9,18,24,23
Deuteronomy,9,19,17,17
Deuteronomy,9,20,11,11
Deuteronomy,9,21,26,24
Deuteronomy,9,22,7,7
Deuteronomy,9,23,23,22
Deuteronomy,9,24,7,7
Deuteronomy,9,25,16,15
Deuteronomy,9,26,18,18
Deuteronomy,9,27,15,14
Deuteronomy,9,28,20,20
Deuteronomy,9,29,9,9
Deuteronomy,10,1,18,18
Deuteronomy,10,2,14,13
Deuteronomy,10,3,14,14
Deuteronomy,10,4,20,20
Deuteronomy,10,5,15,15
Deuteronomy,10,6,14,14
Deuteronomy,10,7,9,9
Deuteronomy,10,8,21,20
Deuteronomy,10,9,17,17
Deuteronomy,10,10,19,19
Deuteronomy,10,11,17,17
Deuteronomy,10,12,26,22
Deuteronomy,10,13,12,12
Deuteronomy,10,14,10,10
Deuteronomy,10,15,14,14
Deuteronomy,10,16,8,8
Deuteronomy,10,17,19,19
Deuteronomy,10,18,10,10
Deuteronomy,10,19,8,8
Deuteronomy,10,20,10,10
Deuteronomy,10,21,15,15
Deuteronomy,10,22,12,12
Deuteronomy,11,1,11,11
Deuteronomy,11,2,23,20
Deuteronomy,11,3,13,13
Deuteronomy,11,4,21,21
Deuteronomy,11,5,9,8
Deuteronomy,11,6,26,24
Deuteronomy,11,7,10,10
Deuteronomy,11,8,19,18
Deuteronomy,11,9,16,16
Deuteronomy,11,10,22,22
Deuteronomy,11,11,13,13
Deuteronomy,11,12,16,16
Deuteronomy,11,13,20,20
Deuteronomy,11,14,10,10
Deuteronomy,11,15,6,6
Deuteronomy,11,16,11,11
Deuteronomy,11,17,24,23
Deuteronomy,11,18,17,16
Deuteronomy,11,19,12,12
Deuteronomy,11,20,5,5
Deuteronomy,11,21,17,17
